Delivery_person_Age,Delivery_person_Ratings,Order_Date,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Distance_km,Is_Weekend,Prep_Time_min
21,4.6,2022-03-06,Sunny,3,Meal ,scooter,1,0,Metropolitian,24,10.723989806656368,1,15.0
38,3.8,2022-03-16,Sandstorms,3,Drinks ,scooter,1,0,Metropolitian,37,10.704238934519317,0,5.0
22,4.9,2022-02-18,Sandstorms,3,Snack ,motorcycle,0,0,Metropolitian,16,19.086316709452458,0,15.0
27,4.2,2022-03-18,Fog,3,Meal ,motorcycle,1,0,Metropolitian,31,10.756185975480651,0,15.0
20,4.8,2022-03-09,Windy,2,Drinks ,motorcycle,1,0,Metropolitian,35,6.037544630194255,0,10.0
35,4.7,2022-03-30,Fog,3,Buffet ,motorcycle,1,0,Urban,25,4.6576549370601725,0,5.0
38,4.6,2022-03-06,Fog,3,Drinks ,motorcycle,2,0,Metropolitian,46,19.659494006263994,1,5.0
30,4.8,2022-03-21,Sunny,2,Snack ,motorcycle,0,0,Metropolitian,23,6.232373004507649,0,5.0
30,4.4,2022-03-17,Windy,0,Snack ,motorcycle,1,0,Metropolitian,26,1.4895293820617894,0,10.0
30,4.7,2022-03-16,Sunny,0,Snack ,electric_scooter,0,0,Metropolitian,16,19.976027554946448,0,15.0
27,4.9,2022-03-02,Sunny,0,Drinks ,scooter,0,0,Metropolitian,26,12.099251698246315,0,15.0
39,4.6,2022-02-11,Windy,0,Drinks ,scooter,1,0,Metropolitian,25,1.465250069488623,0,10.0
29,4.8,2022-03-16,Cloudy,1,Buffet ,electric_scooter,1,0,Metropolitian,27,10.907140151568116,0,15.0
31,4.9,2022-03-08,Windy,0,Meal ,motorcycle,1,0,Metropolitian,24,13.830779932927063,0,5.0
27,4.6,2022-04-05,Sandstorms,3,Snack ,scooter,1,0,Urban,22,4.663187802146826,0,5.0
38,4.9,2022-04-05,Stormy,2,Drinks ,scooter,1,0,Metropolitian,26,1.5297232853100242,0,5.0
21,4.6,2022-03-14,Stormy,1,Drinks ,scooter,1,0,Metropolitian,26,13.612451541411557,0,15.0
36,5.0,2022-04-06,Fog,3,Snack ,scooter,0,1,Metropolitian,45,20.182685858169084,0,5.0
21,5.0,2022-02-13,Sandstorms,2,Meal ,motorcycle,1,0,Metropolitian,31,5.875003005817474,1,15.0
25,4.7,2022-03-03,Sunny,1,Snack ,motorcycle,1,0,Metropolitian,21,7.763183552897837,0,5.0
20,4.9,2022-04-03,Fog,3,Buffet ,motorcycle,0,0,Urban,21,7.7614224372753755,1,15.0
27,4.9,2022-02-17,Fog,0,Buffet ,scooter,0,0,Metropolitian,14,3.1213596766572995,0,5.0
32,4.9,2022-04-01,Cloudy,3,Meal ,motorcycle,1,0,Metropolitian,25,9.315024038998043,0,5.0
28,5.0,2022-02-13,Fog,0,Buffet ,scooter,0,0,Urban,10,3.0272487359269546,1,5.0
34,4.9,2022-03-13,Fog,3,Snack ,scooter,1,0,Urban,35,7.68415541716559,1,10.0
35,4.8,2022-03-16,Windy,3,Buffet ,scooter,1,0,Metropolitian,30,17.072871906399556,0,5.0
38,4.3,2022-02-16,Stormy,3,Buffet ,motorcycle,1,0,Metropolitian,36,16.6480043316615,0,10.0
35,4.1,2022-04-01,Sandstorms,2,Meal ,scooter,1,0,Metropolitian,33,6.232139486668102,0,5.0
27,5.0,2022-03-23,Stormy,3,Snack ,scooter,0,0,Metropolitian,18,12.435238152054547,0,5.0
39,5.0,2022-03-20,Stormy,3,Drinks ,electric_scooter,1,0,Metropolitian,27,10.868130915669623,1,15.0
33,4.4,2022-02-12,Fog,0,Drinks ,motorcycle,1,0,Metropolitian,35,19.09000648338938,1,10.0
28,3.8,2022-03-07,Sunny,3,Snack ,motorcycle,1,1,Metropolitian,46,9.178296996538572,0,10.0
35,4.7,2022-03-03,Sunny,3,Snack ,electric_scooter,1,0,Metropolitian,16,4.5877613789702085,0,15.0
21,4.8,2022-03-04,Windy,3,Meal ,scooter,1,0,Metropolitian,22,10.906039889040942,0,5.0
34,5.0,2022-03-30,Cloudy,0,Drinks ,motorcycle,0,0,Urban,23,7.761768725951356,0,5.0
25,4.4,2022-03-24,Sandstorms,2,Drinks ,motorcycle,1,0,Metropolitian,34,6.058825169286296,0,15.0
23,4.6,2022-02-17,Fog,0,Snack ,motorcycle,0,0,Metropolitian,17,1.510191606711225,0,10.0
27,5.0,2022-03-31,Sandstorms,3,Buffet ,motorcycle,1,0,Metropolitian,24,12.464329297636581,0,5.0
20,5.0,2022-03-21,Windy,2,Meal ,motorcycle,1,0,Metropolitian,21,6.209021101535612,0,5.0
33,5.0,2022-03-21,Windy,1,Snack ,motorcycle,1,0,Metropolitian,29,4.544228016639666,0,10.0
30,4.8,2022-04-05,Stormy,2,Meal ,motorcycle,2,0,Metropolitian,47,6.21800234869445,0,10.0
25,4.5,2022-03-06,Cloudy,0,Drinks ,motorcycle,1,0,Metropolitian,26,10.64228895373868,1,10.0
38,4.6,2022-03-09,Stormy,0,Snack ,scooter,1,0,Metropolitian,26,3.1089883297657854,0,5.0
25,4.5,2022-03-21,Sandstorms,1,Meal ,motorcycle,0,0,Urban,23,6.146683594473334,0,10.0
33,4.8,2022-03-16,Cloudy,1,Drinks ,scooter,1,0,Metropolitian,32,20.17791304134863,0,5.0
38,4.9,2022-03-28,Sunny,0,Snack ,scooter,1,0,Metropolitian,10,9.056109430302039,0,15.0
32,3.7,2022-03-08,Windy,3,Snack ,scooter,0,0,Metropolitian,36,12.417550916012397,0,5.0
36,4.6,2022-03-16,Windy,3,Meal ,motorcycle,3,1,Metropolitian,47,10.427215010407021,0,10.0
22,4.8,2022-02-13,Sunny,3,Snack ,motorcycle,0,0,Metropolitian,13,7.461062763989528,1,10.0
37,4.8,2022-03-15,Stormy,1,Buffet ,scooter,0,0,Metropolitian,26,5.958965689667192,0,10.0
21,4.9,2022-04-06,Stormy,1,Snack ,motorcycle,1,0,Metropolitian,29,12.292599798532462,0,10.0
23,5.0,2022-02-12,Sandstorms,0,Meal ,motorcycle,0,0,Urban,19,17.16591503105296,1,15.0
24,4.9,2022-03-18,Windy,3,Buffet ,scooter,1,0,Urban,28,13.77076958377127,0,10.0
33,4.8,2022-03-31,Sunny,3,Meal ,electric_scooter,1,0,Metropolitian,22,10.565032566504131,0,15.0
26,4.6,2022-03-27,Sunny,0,Snack ,motorcycle,0,0,Urban,29,17.078029070273278,1,15.0
30,4.2,2022-03-02,Fog,0,Snack ,scooter,1,0,Urban,33,13.789066440485813,0,15.0
31,4.7,2022-03-05,Sunny,3,Meal ,scooter,1,0,Metropolitian,22,4.544228016639666,1,5.0
30,4.9,2022-04-05,Sandstorms,1,Meal ,motorcycle,1,0,Metropolitian,33,6.081139317039376,0,5.0
27,4.8,2022-03-31,Windy,1,Buffet ,motorcycle,1,0,Metropolitian,39,16.722548420715,0,15.0
33,4.9,2022-03-28,Sunny,0,Drinks ,motorcycle,1,0,Urban,24,1.5147861398649296,0,15.0
25,5.0,2022-03-09,Windy,2,Buffet ,scooter,1,0,Metropolitian,16,3.1048037532854496,0,15.0
32,4.9,2022-03-09,Cloudy,0,Drinks ,motorcycle,0,0,Urban,15,1.5093764432901144,0,10.0
31,5.0,2022-03-11,Fog,1,Snack ,motorcycle,1,0,Metropolitian,17,7.573467821949916,0,10.0
36,4.6,2022-03-28,Fog,0,Meal ,electric_scooter,1,0,Urban,18,4.657671710224878,0,10.0
38,4.7,2022-03-02,Windy,0,Snack ,scooter,1,0,Metropolitian,26,12.233735310134827,0,10.0
25,4.7,2022-03-31,Stormy,3,Drinks ,motorcycle,1,0,Metropolitian,36,10.868262820109699,0,15.0
31,4.8,2022-03-12,Stormy,1,Drinks ,motorcycle,1,0,Metropolitian,30,10.756895455613911,1,5.0
22,4.6,2022-04-02,Windy,3,Drinks ,scooter,1,0,Metropolitian,27,12.293508819559186,1,15.0
36,4.6,2022-03-24,Fog,2,Drinks ,motorcycle,1,0,Metropolitian,33,6.128363939648455,0,5.0
38,4.8,2022-03-20,Cloudy,3,Meal ,motorcycle,1,0,Semi-Urban,49,10.724956120302584,1,10.0
31,4.9,2022-03-07,Fog,1,Meal ,motorcycle,1,0,Metropolitian,16,6.037193175494637,0,15.0
26,4.9,2022-03-18,Windy,3,Drinks ,scooter,1,0,Metropolitian,17,12.419724873245404,0,10.0
22,4.5,2022-03-09,Windy,0,Drinks ,motorcycle,1,0,Urban,10,1.4901538808207615,0,5.0
26,4.8,2022-03-11,Sunny,2,Buffet ,motorcycle,0,0,Metropolitian,13,3.059443338897214,0,5.0
39,4.6,2022-03-02,Sunny,1,Meal ,motorcycle,0,0,Metropolitian,17,19.975520086221444,0,10.0
21,4.6,2022-03-20,Fog,0,Meal ,motorcycle,1,0,Metropolitian,22,17.078706390631634,1,15.0
22,4.9,2022-04-06,Cloudy,1,Drinks ,motorcycle,1,0,Metropolitian,41,16.600975700594585,0,5.0
34,4.7,2022-03-26,Sunny,3,Meal ,motorcycle,1,0,Metropolitian,26,4.674341511234465,1,5.0
26,4.6,2022-03-05,Sunny,1,Drinks ,motorcycle,1,0,Metropolitian,19,7.5735286916855555,1,15.0
32,4.9,2022-03-31,Fog,3,Meal ,electric_scooter,1,1,Metropolitian,42,12.463962426993913,0,15.0
33,4.3,2022-04-03,Stormy,2,Meal ,motorcycle,1,0,Metropolitian,33,6.037605711784208,1,10.0
20,4.1,2022-04-06,Fog,3,Snack ,electric_scooter,1,0,Metropolitian,31,10.865776701899678,0,5.0
30,4.8,2022-03-09,Stormy,1,Meal ,motorcycle,1,0,Metropolitian,34,4.560926278066122,0,15.0
28,4.4,2022-02-17,Windy,0,Meal ,motorcycle,0,0,Metropolitian,27,2.976185616575918,0,15.0
31,4.1,2022-03-04,Fog,3,Drinks ,scooter,0,0,Urban,41,12.464422665211348,0,5.0
36,4.1,2022-04-05,Windy,3,Drinks ,scooter,1,0,Metropolitian,32,9.074836683459717,0,5.0
34,5.0,2022-03-20,Cloudy,3,Drinks ,scooter,2,0,Metropolitian,46,17.09806123890409,1,10.0
32,4.5,2022-02-14,Windy,1,Buffet ,motorcycle,0,0,Metropolitian,25,10.80698327657689,0,5.0
35,4.7,2022-03-10,Fog,3,Buffet ,motorcycle,1,0,Metropolitian,50,11.916705005077658,0,10.0
31,4.5,2022-04-01,Cloudy,1,Buffet ,motorcycle,0,0,Metropolitian,16,6.127106344248052,0,10.0
27,5.0,2022-03-08,Sunny,1,Snack ,motorcycle,1,0,Urban,18,10.427235657896496,0,5.0
35,4.8,2022-02-18,Windy,1,Snack ,motorcycle,2,0,Metropolitian,40,12.209836055800304,0,10.0
37,4.9,2022-04-01,Windy,2,Meal ,motorcycle,1,0,Metropolitian,28,6.128804224238058,0,15.0
29,4.7,2022-03-21,Cloudy,1,Buffet ,motorcycle,0,0,Metropolitian,31,6.08119089136717,0,15.0
31,4.9,2022-03-30,Cloudy,0,Snack ,motorcycle,0,0,Metropolitian,17,3.01882678715419,0,10.0
26,4.9,2022-02-11,Windy,1,Snack ,motorcycle,1,0,Metropolitian,24,7.567713368601147,0,5.0
36,4.6,2022-03-17,Fog,1,Buffet ,motorcycle,0,0,Metropolitian,28,6.050355980667947,0,15.0
21,5.0,2022-02-16,Cloudy,3,Drinks ,motorcycle,1,0,Metropolitian,42,20.068696929514367,0,10.0
21,4.7,2022-03-07,Sandstorms,3,Meal ,scooter,1,0,Urban,25,9.348552276072713,0,5.0
31,4.1,2022-03-12,Fog,0,Buffet ,motorcycle,1,0,Metropolitian,42,12.417550916012397,1,15.0
36,4.4,2022-03-08,Sunny,3,Snack ,motorcycle,1,0,Metropolitian,35,10.756415548797705,0,5.0
37,4.8,2022-03-03,Sandstorms,0,Snack ,scooter,1,0,Urban,28,9.314976789360625,0,10.0
25,4.5,2022-03-02,Sunny,1,Snack ,motorcycle,1,0,Metropolitian,26,10.642292301678435,0,5.0
27,4.6,2022-03-02,Stormy,1,Buffet ,motorcycle,1,0,Metropolitian,29,16.902609492881677,0,15.0
38,4.9,2022-04-01,Sunny,0,Buffet ,motorcycle,1,0,Metropolitian,19,1.514788572005127,0,10.0
39,4.8,2022-03-07,Sunny,2,Meal ,motorcycle,0,0,Metropolitian,22,6.208989450210038,0,10.0
37,4.2,2022-03-14,Fog,1,Buffet ,scooter,1,0,Metropolitian,34,10.587815903448679,0,5.0
38,4.3,2022-03-31,Windy,3,Snack ,motorcycle,2,0,Metropolitian,53,16.636744591831217,0,15.0
27,4.6,2022-03-08,Sunny,1,Meal ,scooter,1,0,Metropolitian,17,13.680927409309072,0,15.0
22,4.8,2022-02-15,Fog,0,Snack ,electric_scooter,1,0,Metropolitian,16,1.4651613615197694,0,5.0
34,4.6,2022-04-02,Fog,1,Snack ,electric_scooter,2,0,Metropolitian,33,16.903050893204163,1,5.0
25,4.8,2022-02-11,Cloudy,0,Drinks ,motorcycle,1,0,Urban,19,1.5605381560433635,0,10.0
28,4.5,2022-03-24,Fog,2,Buffet ,scooter,1,0,Metropolitian,28,1.5092307910796248,0,15.0
25,5.0,2022-03-08,Fog,3,Meal ,motorcycle,1,0,Metropolitian,36,20.20634606758301,0,10.0
36,4.0,2022-03-29,Stormy,3,Drinks ,motorcycle,1,0,Metropolitian,45,11.916990180554908,0,5.0
38,5.0,2022-04-05,Sandstorms,2,Meal ,motorcycle,1,0,Metropolitian,25,6.058853851669116,0,10.0
21,4.7,2022-03-31,Windy,3,Drinks ,motorcycle,1,0,Urban,16,10.72467208673564,0,10.0
25,5.0,2022-02-16,Windy,0,Snack ,scooter,0,0,Urban,19,10.92456962686103,0,5.0
21,4.7,2022-03-05,Sunny,3,Drinks ,scooter,0,0,Metropolitian,13,4.596576884051942,1,5.0
37,4.9,2022-03-17,Sunny,3,Meal ,motorcycle,1,0,Metropolitian,27,7.683556858430526,0,5.0
21,5.0,2022-03-01,Windy,2,Buffet ,motorcycle,0,0,Metropolitian,37,6.147127365910596,0,15.0
39,4.4,2022-03-10,Sandstorms,3,Drinks ,scooter,0,0,Metropolitian,35,13.680987399157162,0,5.0
38,4.7,2022-04-03,Cloudy,3,Buffet ,scooter,0,0,Metropolitian,38,9.055898607912091,1,10.0
21,4.6,2022-03-10,Windy,0,Drinks ,scooter,0,0,Urban,13,10.880731284671972,0,10.0
39,4.4,2022-03-31,Cloudy,0,Meal ,motorcycle,1,1,Metropolitian,42,16.900616226154256,0,5.0
32,3.9,2022-03-31,Windy,3,Drinks ,motorcycle,2,0,Metropolitian,38,12.24085827411391,0,15.0
38,4.6,2022-03-24,Stormy,0,Buffet ,scooter,1,0,Metropolitian,21,3.0408635912257624,0,10.0
37,4.7,2022-03-21,Sunny,3,Buffet ,motorcycle,1,0,Metropolitian,16,4.53754359959467,0,5.0
34,4.8,2022-03-28,Sandstorms,3,Snack ,scooter,1,0,Metropolitian,29,9.074836683459717,0,5.0
32,4.5,2022-03-10,Fog,3,Snack ,motorcycle,1,1,Metropolitian,49,10.756415548797705,0,15.0
31,4.8,2022-04-03,Fog,0,Meal ,scooter,1,0,Metropolitian,16,4.469351491411031,1,15.0
38,4.3,2022-04-03,Sandstorms,0,Meal ,motorcycle,1,0,Metropolitian,33,1.5525722988574742,1,5.0
32,4.7,2022-03-21,Cloudy,0,Drinks ,motorcycle,0,0,Metropolitian,26,4.65819360783491,0,15.0
27,4.1,2022-03-13,Stormy,0,Meal ,motorcycle,1,0,Metropolitian,28,7.646414103068861,1,10.0
20,4.6,2022-03-06,Fog,0,Drinks ,scooter,1,0,Urban,22,19.362580183465894,1,5.0
33,4.2,2022-04-03,Stormy,0,Drinks ,motorcycle,0,0,Urban,23,1.5525398251397549,1,10.0
24,4.6,2022-03-03,Cloudy,0,Snack ,scooter,0,0,Metropolitian,17,1.5368293119662577,0,10.0
29,4.7,2022-03-19,NaN,0,Buffet ,electric_scooter,0,0,Metropolitian,16,7.600983953739401,1,9.978688077714173
25,4.6,2022-03-07,Windy,3,Snack ,scooter,1,0,Metropolitian,25,7.762092914972186,0,15.0
22,4.8,2022-03-21,Cloudy,2,Drinks ,scooter,1,0,Urban,23,1.5545020843140127,0,5.0
27,5.0,2022-03-24,Cloudy,2,Meal ,motorcycle,1,0,Metropolitian,29,6.049919555217586,0,15.0
36,4.6,2022-04-01,Sandstorms,1,Drinks ,scooter,1,0,Metropolitian,29,4.596439723177665,0,15.0
34,3.4,2022-03-06,Sunny,0,Drinks ,motorcycle,2,0,Metropolitian,31,19.659414837288296,1,10.0
25,4.7,2022-03-12,Stormy,3,Drinks ,scooter,0,0,Metropolitian,25,10.707345040408097,1,15.0
37,4.9,2022-03-17,Sandstorms,3,Buffet ,scooter,1,0,Metropolitian,27,4.469557550709276,0,5.0
24,4.8,2022-03-16,Cloudy,1,Snack ,scooter,1,0,Urban,32,19.762382255532906,0,5.0
31,4.6,2022-03-28,Stormy,0,Snack ,scooter,0,0,Metropolitian,20,1.5545625412407003,0,15.0
26,4.6,2022-03-29,Windy,3,Meal ,scooter,1,0,Metropolitian,18,17.077821017427635,0,15.0
23,4.9,2022-03-30,Fog,3,Meal ,scooter,1,0,Urban,28,4.560890658020926,0,10.0
39,4.2,2022-02-16,Sandstorms,3,Buffet ,motorcycle,2,0,Urban,36,13.588908817419533,0,15.0
35,5.0,2022-03-21,Windy,2,Drinks ,scooter,0,0,Metropolitian,26,6.210061176100267,0,10.0
39,4.8,2022-02-17,Sunny,0,Snack ,scooter,1,0,Metropolitian,19,4.632302885852554,0,15.0
26,4.8,2022-03-01,Sandstorms,1,Buffet ,scooter,1,0,Metropolitian,29,4.663600819587387,0,15.0
27,4.5,2022-03-17,Stormy,1,Drinks ,motorcycle,0,0,Urban,11,9.075352487619899,0,5.0
28,4.9,2022-04-02,Sandstorms,3,Snack ,scooter,0,0,Metropolitian,26,16.601433047701192,1,5.0
37,4.0,2022-04-03,Windy,0,Drinks ,motorcycle,1,0,Metropolitian,33,9.313021564639982,1,15.0
25,4.6,2022-04-02,Sandstorms,0,Drinks ,motorcycle,1,0,Metropolitian,18,13.406350345879243,1,15.0
31,4.6,2022-04-03,Windy,0,Meal ,scooter,1,0,Metropolitian,20,1.5524064590051572,1,5.0
27,5.0,2022-03-31,Cloudy,1,Meal ,electric_scooter,1,0,Metropolitian,39,12.293502674441415,0,10.0
34,4.4,2022-03-15,Sandstorms,1,Drinks ,electric_scooter,1,0,Metropolitian,33,6.120777222727991,0,15.0
23,4.9,2022-02-15,Fog,1,Snack ,motorcycle,1,0,Metropolitian,28,4.4941214368931,0,15.0
28,4.6,2022-04-01,Cloudy,0,Meal ,motorcycle,1,0,Metropolitian,23,1.5525722988574742,0,5.0
36,4.1,2022-03-16,Fog,0,Drinks ,motorcycle,1,0,Metropolitian,39,12.160999124282084,0,10.0
27,4.4,2022-04-06,Sandstorms,3,Buffet ,motorcycle,1,0,Metropolitian,33,13.97194896017493,0,5.0
39,4.6,2022-03-29,Fog,0,Drinks ,motorcycle,1,0,Metropolitian,43,17.07794943732462,0,10.0
31,4.2,2022-03-12,Stormy,3,Buffet ,motorcycle,1,0,Semi-Urban,53,10.88107784923287,1,5.0
32,4.9,2022-03-14,Sunny,0,Buffet ,motorcycle,1,0,Metropolitian,21,20.181172140809302,0,5.0
36,4.3,2022-04-04,Windy,1,Meal ,motorcycle,1,0,Metropolitian,43,17.138295790539786,0,15.0
20,4.2,2022-02-14,Stormy,3,Snack ,motorcycle,0,0,Metropolitian,36,12.20988938248318,0,5.0
29,4.9,2022-03-16,Stormy,3,Snack ,motorcycle,1,0,Metropolitian,16,20.17903332454877,0,5.0
28,4.2,2022-03-28,Sandstorms,0,Snack ,motorcycle,0,0,Metropolitian,15,3.060557773040758,0,10.0
31,3.5,2022-03-06,Stormy,3,Buffet ,scooter,1,0,Metropolitian,44,17.07644834661623,1,5.0
29,4.7,2022-04-02,Sandstorms,0,Meal ,motorcycle,1,0,Metropolitian,28,10.757168277315147,1,9.978688077714173
24,4.6,2022-03-12,Sunny,3,Meal ,motorcycle,1,0,Metropolitian,20,16.6594405791231,1,5.0
21,4.4,2022-03-14,Stormy,3,Meal ,motorcycle,0,0,Metropolitian,35,13.830756172608513,0,5.0
29,4.7,2022-03-31,NaN,0,Buffet ,electric_scooter,1,0,Metropolitian,28,20.183529728733618,0,9.978688077714173
38,3.6,2022-03-25,Windy,3,Buffet ,motorcycle,1,0,Metropolitian,39,10.86671605798691,0,10.0
22,4.1,2022-03-02,Sandstorms,3,Snack ,motorcycle,0,0,Metropolitian,33,16.90381483815878,0,10.0
26,4.7,2022-03-06,Cloudy,0,Meal ,scooter,1,0,Metropolitian,29,12.291841945089606,1,10.0
30,4.7,2022-04-03,Windy,3,Buffet ,scooter,1,0,Metropolitian,27,9.05586019430546,1,10.0
31,4.4,2022-03-18,Fog,0,Drinks ,motorcycle,1,0,Metropolitian,35,20.18090860125022,0,15.0
36,5.0,2022-03-03,Sunny,1,Meal ,electric_scooter,0,0,Metropolitian,19,6.03744523636816,0,15.0
39,4.9,2022-03-29,Sunny,3,Snack ,motorcycle,1,0,Metropolitian,22,12.100062421152574,0,10.0
34,4.7,2022-03-09,Sandstorms,3,Snack ,motorcycle,1,0,Urban,31,4.674181485440602,0,15.0
24,4.4,2022-04-02,Sandstorms,3,Meal ,motorcycle,0,0,Metropolitian,36,13.785027203355993,1,15.0
20,5.0,2022-02-16,Stormy,1,Buffet ,motorcycle,1,0,Metropolitian,25,20.887815554987384,0,10.0
39,4.7,2022-04-02,Sunny,3,Drinks ,scooter,1,0,Urban,19,19.760080920474554,1,10.0
27,4.7,2022-03-20,Stormy,3,Snack ,motorcycle,1,0,Metropolitian,29,11.916679298853882,1,15.0
26,5.0,2022-02-15,Windy,2,Snack ,motorcycle,1,0,Urban,20,5.992261608063494,0,10.0
28,4.9,2022-03-15,Sunny,2,Snack ,scooter,0,0,Metropolitian,14,1.5297989528631668,0,15.0
33,4.7,2022-03-10,Sunny,3,Buffet ,motorcycle,1,0,Metropolitian,35,12.435689047425509,0,10.0
33,4.9,2022-03-26,Sunny,0,Buffet ,motorcycle,1,0,Metropolitian,21,1.5126859754657422,1,15.0
25,4.8,2022-03-05,Sandstorms,1,Drinks ,motorcycle,1,0,Metropolitian,25,7.660678233235288,1,15.0
21,4.7,2022-03-13,Cloudy,3,Drinks ,motorcycle,1,0,Metropolitian,25,4.65818248829983,1,5.0
33,4.5,2022-03-27,Stormy,0,Snack ,motorcycle,1,0,Urban,18,13.612393202818852,1,15.0
20,4.8,2022-03-12,Stormy,3,Drinks ,motorcycle,1,0,Metropolitian,28,17.138074588551884,1,5.0
33,4.3,2022-02-18,Windy,3,Meal ,motorcycle,1,0,Metropolitian,35,10.279728368312055,0,5.0
27,4.6,2022-03-30,Cloudy,1,Drinks ,motorcycle,0,0,Urban,10,6.08153593718375,0,10.0
29,4.7,2022-04-04,Fog,3,Drinks ,motorcycle,1,0,Metropolitian,42,12.232070021478211,0,9.978688077714173
28,4.9,2022-03-25,Sandstorms,0,Meal ,motorcycle,1,0,Metropolitian,18,12.161069532201358,0,5.0
33,4.7,2022-03-12,Fog,3,Meal ,motorcycle,1,0,Metropolitian,41,17.076790574743715,1,15.0
22,4.8,2022-03-02,Sunny,1,Meal ,scooter,0,0,Metropolitian,12,17.078934089494954,0,5.0
29,4.7,2022-04-06,Sandstorms,3,Snack ,motorcycle,1,0,Metropolitian,27,19.877584031408645,0,9.978688077714173
34,4.8,2022-03-26,Sandstorms,3,Snack ,motorcycle,1,0,Metropolitian,27,9.055525276451307,1,10.0
37,4.6,2022-03-09,Windy,3,Buffet ,scooter,1,0,Metropolitian,33,4.610027010711368,0,5.0
36,4.3,2022-03-09,Stormy,0,Drinks ,motorcycle,0,0,Metropolitian,32,1.5204190072774333,0,15.0
39,4.7,2022-03-25,Stormy,3,Drinks ,motorcycle,1,0,Urban,25,19.917359352866207,0,10.0
23,4.9,2022-03-07,Windy,0,Drinks ,scooter,0,0,Metropolitian,19,4.5279972125744,0,10.0
22,4.8,2022-03-03,Windy,1,Drinks ,scooter,0,0,Metropolitian,24,4.657619913371798,0,10.0
22,4.9,2022-03-07,Windy,0,Snack ,scooter,0,0,Urban,10,3.1089836948124367,0,15.0
26,4.9,2022-03-15,Stormy,1,Drinks ,scooter,0,0,Metropolitian,29,4.528225009313327,0,15.0
38,4.8,2022-04-06,Sandstorms,0,Snack ,motorcycle,0,0,Metropolitian,20,17.076490143794658,0,10.0
34,4.8,2022-02-14,Sunny,3,Snack ,scooter,1,0,Metropolitian,16,16.412619589031543,0,15.0
22,4.9,2022-03-19,Windy,1,Snack ,motorcycle,1,0,Metropolitian,20,7.790426271963797,1,10.0
21,5.0,2022-02-17,Windy,0,Meal ,motorcycle,1,0,Metropolitian,13,2.9846328366919774,0,10.0
24,4.8,2022-03-24,Sandstorms,2,Buffet ,scooter,1,0,Metropolitian,20,6.218076509100711,0,10.0
26,5.0,2022-02-13,Sunny,0,Buffet ,motorcycle,0,0,Metropolitian,19,4.540862448363,1,10.0
22,4.6,2022-03-26,Sandstorms,2,Buffet ,scooter,0,0,Metropolitian,21,6.14707622035735,1,10.0
27,4.7,2022-03-28,Windy,3,Drinks ,motorcycle,0,0,Metropolitian,27,7.760937776419092,0,15.0
31,4.7,2022-02-13,Stormy,1,Drinks ,motorcycle,1,0,Metropolitian,29,8.79014067052428,1,10.0
26,4.9,2022-03-01,Sunny,1,Drinks ,scooter,1,0,Metropolitian,18,4.610621612645187,0,10.0
23,4.9,2022-02-13,Sunny,3,Meal ,scooter,0,0,Metropolitian,15,9.059739810572326,1,10.0
27,4.7,2022-03-05,Fog,0,Drinks ,electric_scooter,1,0,Metropolitian,14,1.5545625412407003,1,5.0
32,4.9,2022-03-01,Fog,1,Snack ,motorcycle,1,0,Metropolitian,28,7.546267706957737,0,15.0
32,4.6,2022-02-18,Sandstorms,0,Meal ,motorcycle,1,0,Metropolitian,18,13.429469386590874,0,5.0
30,4.7,2022-03-19,Stormy,2,Meal ,motorcycle,1,0,Urban,27,3.073687981631253,1,15.0
34,4.6,2022-03-28,Windy,2,Drinks ,scooter,1,0,Urban,28,1.554424975889475,0,5.0
25,4.3,2022-03-14,Windy,1,Meal ,motorcycle,1,0,Metropolitian,38,13.97214132886697,0,15.0
24,4.8,2022-03-11,Sunny,0,Buffet ,motorcycle,0,0,Metropolitian,24,1.5147873459323735,0,15.0
27,4.6,2022-03-26,Cloudy,0,Meal ,motorcycle,0,0,Metropolitian,11,3.1091344143312862,1,15.0
37,4.8,2022-03-27,Windy,3,Meal ,motorcycle,0,0,Metropolitian,36,17.078028601490022,1,10.0
39,4.1,2022-03-26,Windy,1,Meal ,motorcycle,1,0,Metropolitian,33,4.469606139374459,1,15.0
37,4.7,2022-03-09,Sunny,2,Drinks ,motorcycle,1,0,Metropolitian,15,1.509479521227172,0,10.0
30,4.7,2022-03-10,Windy,1,Buffet ,motorcycle,0,0,Metropolitian,44,10.641042055468692,0,10.0
29,4.5,2022-04-03,Sandstorms,0,Meal ,motorcycle,0,0,Urban,15,3.0408931296411703,1,5.0
21,4.6,2022-03-21,Fog,3,Buffet ,electric_scooter,1,0,Urban,21,7.763183552897837,0,10.0
28,4.9,2022-03-01,Sandstorms,0,Meal ,motorcycle,1,0,Metropolitian,18,9.182882169250194,0,15.0
34,4.3,2022-03-29,Stormy,1,Buffet ,motorcycle,1,0,Metropolitian,33,10.7555029596215,0,10.0
21,4.9,2022-03-08,Cloudy,3,Buffet ,motorcycle,0,0,Metropolitian,34,12.116939023592712,0,5.0
38,4.1,2022-03-17,Windy,3,Buffet ,motorcycle,2,0,Metropolitian,37,9.056672984546829,0,5.0
